GEOID,new_district
1400000US10003980100,1.0
1400000US10003990100,1.0
1400000US10005050101,1.0
1400000US10005050103,1.0
1400000US10005050104,1.0
1400000US10005050105,1.0
1400000US10005050200,1.0
1400000US10005050302,1.0
1400000US10005050303,1.0
1400000US10005050304,1.0
1400000US10005050401,1.0
1400000US10005050403,1.0
1400000US10005050405,1.0
1400000US10005050406,1.0
1400000US10005050407,1.0
1400000US10005050408,1.0
1400000US10005050501,1.0
1400000US10005050503,1.0
1400000US10005050505,1.0
1400000US10005050506,1.0
1400000US10005050601,1.0
1400000US10005050603,1.0
1400000US10005050604,1.0
1400000US10005050701,1.0
1400000US10005050703,1.0
1400000US10005050706,1.0
1400000US10005050707,1.0
1400000US10005050708,1.0
1400000US10005050709,1.0
1400000US10005050710,1.0
1400000US10005050711,1.0
1400000US10005050801,1.0
1400000US10005050804,1.0
1400000US10005050805,1.0
1400000US10005050806,1.0
1400000US10005050807,1.0
1400000US10005050808,1.0
1400000US10005050903,1.0
1400000US10005050904,1.0
1400000US10005050905,1.0
1400000US10005051008,1.0
1400000US10005051009,1.0
1400000US10005051010,1.0
1400000US10005051011,1.0
1400000US10005051012,1.0
1400000US10005051013,1.0
1400000US10005051014,1.0
1400000US10005051015,1.0
1400000US10005051016,1.0
1400000US10005051017,1.0
1400000US10005051101,1.0
1400000US10005051102,1.0
1400000US10005051103,1.0
1400000US10005051201,1.0
1400000US10005051202,1.0
1400000US10005051203,1.0
1400000US10005051204,1.0
1400000US10005051205,1.0
1400000US10005051302,1.0
1400000US10005051307,1.0
1400000US10005051308,1.0
1400000US10005051309,1.0
1400000US10005051310,1.0
1400000US10005051311,1.0
1400000US10005051312,1.0
1400000US10005051313,1.0
1400000US10005051314,1.0
1400000US10005051400,1.0
1400000US10005051501,1.0
1400000US10005051502,1.0
1400000US10005051701,1.0
1400000US10005051702,1.0
1400000US10005051801,1.0
1400000US10005051802,1.0
1400000US10005051900,1.0
1400000US10005980000,1.0
1400000US10005990000,1.0
1400000US50001960100,1.0
